anio_nacimiento,area_salud,departamento,municipio,num_dosis,sexo,n_vacunados,poblacion
2008,2,4,408.0,0,1,0,131
2008,2,4,408.0,1,1,0,131
2009,2,4,408.0,0,1,0,110
2009,2,4,408.0,1,1,0,110
2010,2,4,408.0,0,1,0,129
2010,2,4,408.0,1,1,0,129
2011,2,4,408.0,0,1,0,104
2011,2,4,408.0,1,1,0,104
2012,2,4,408.0,0,1,1,120
2012,2,4,408.0,1,1,0,120
2013,2,4,408.0,0,1,0,109
2013,2,4,408.0,1,1,0,109
2014,2,4,408.0,0,1,0,118
2015,2,4,408.0,0,1,24,104
2006,2,4,413.0,0,1,0,351
2006,2,4,413.0,1,1,0,351
2007,2,4,413.0,0,1,0,364
2007,2,4,413.0,1,1,1,364
2008,2,4,413.0,0,1,0,357
2008,2,4,413.0,1,1,0,357
2009,2,4,413.0,0,1,0,369
2009,2,4,413.0,1,1,0,369
2010,2,4,413.0,0,1,0,398
2010,2,4,413.0,1,1,0,398
2011,2,4,413.0,0,1,0,387
2011,2,4,413.0,1,1,0,387
2012,2,4,413.0,0,1,0,361
2012,2,4,413.0,1,1,0,361
2013,2,4,413.0,0,1,0,404
2013,2,4,413.0,1,1,0,404
2014,2,4,413.0,0,1,0,387
2015,2,4,413.0,0,1,37,392
2006,2,4,402.0,0,1,0,357
2006,2,4,402.0,1,1,0,357
2007,2,4,402.0,0,1,0,294
2007,2,4,402.0,1,1,0,294
2008,2,4,402.0,0,1,0,318
2008,2,4,402.0,1,1,0,318
2009,2,4,402.0,0,1,0,309
2009,2,4,402.0,1,1,0,309
2010,2,4,402.0,0,1,0,348
2010,2,4,402.0,1,1,0,348
2011,2,4,402.0,0,1,0,343
2011,2,4,402.0,1,1,0,343
2012,2,4,402.0,0,1,0,332
2012,2,4,402.0,1,1,0,332
2013,2,4,402.0,0,1,0,325
2013,2,4,402.0,1,1,0,325
2014,2,4,402.0,0,1,15,298
2015,2,4,402.0,0,1,61,321
2006,2,4,,0,1,0,542
2006,2,4,,1,1,0,542
2007,2,4,,0,1,0,571
2007,2,4,,1,1,0,571
2008,2,4,,0,1,0,552
2008,2,4,,1,1,0,552
2009,2,4,,0,1,0,557
2009,2,4,,1,1,0,557
2010,2,4,,0,1,0,540
2010,2,4,,1,1,0,540
2011,2,4,,0,1,0,534
2011,2,4,,1,1,0,534
2012,2,4,,0,1,0,560
2012,2,4,,1,1,0,560
2013,2,4,,0,1,0,555
2013,2,4,,1,1,0,555
2014,2,4,,0,1,7,597
2015,2,4,,0,1,88,632
2006,2,4,403.0,0,1,1,910
2006,2,4,403.0,1,1,0,910
2007,2,4,403.0,0,1,0,929
2007,2,4,403.0,1,1,0,929
2008,2,4,403.0,0,1,0,933
2008,2,4,403.0,1,1,0,933
2009,2,4,403.0,0,1,0,912
2009,2,4,403.0,1,1,0,912
2010,2,4,403.0,0,1,0,970
2010,2,4,403.0,1,1,0,970
2011,2,4,403.0,0,1,0,981
2011,2,4,403.0,1,1,0,981
2012,2,4,403.0,0,1,0,985
2012,2,4,403.0,1,1,0,985
2013,2,4,403.0,0,1,0,1068
2013,2,4,403.0,1,1,0,1068
2014,2,4,403.0,0,1,0,1015
2015,2,4,403.0,0,1,126,1004
2006,2,4,405.0,0,1,0,242
2006,2,4,405.0,1,1,0,242
2007,2,4,405.0,0,1,0,270
2007,2,4,405.0,1,1,0,270
2008,2,4,405.0,0,1,0,267
2008,2,4,405.0,1,1,0,267
2009,2,4,405.0,0,1,0,244
2009,2,4,405.0,1,1,0,244
2010,2,4,405.0,0,1,0,246
2010,2,4,405.0,1,1,0,246
2011,2,4,405.0,0,1,0,279
2011,2,4,405.0,1,1,0,279
2012,2,4,405.0,0,1,0,263
2012,2,4,405.0,1,1,0,263
2013,2,4,405.0,0,1,0,249
2013,2,4,405.0,1,1,0,249
2014,2,4,405.0,0,1,0,287
2015,2,4,405.0,0,1,47,285
2006,2,4,410.0,0,1,0,125
2006,2,4,410.0,1,1,0,125
2007,2,4,410.0,0,1,0,90
2007,2,4,410.0,1,1,0,90
2008,2,4,410.0,0,1,0,108
2008,2,4,410.0,1,1,0,108
2009,2,4,410.0,0,1,0,123
2009,2,4,410.0,1,1,0,123
2010,2,4,410.0,0,1,0,114
2010,2,4,410.0,1,1,0,114
2011,2,4,410.0,0,1,0,97
2011,2,4,410.0,1,1,0,97
2012,2,4,410.0,0,1,0,136
2012,2,4,410.0,1,1,0,136
2013,2,4,410.0,0,1,0,107
2013,2,4,410.0,1,1,0,107
2014,2,4,410.0,0,1,0,124
2015,2,4,410.0,0,1,37,124
2006,2,4,406.0,0,1,0,1253
2006,2,4,406.0,1,1,0,1253
2007,2,4,406.0,0,1,0,1284
2007,2,4,406.0,1,1,0,1284
2008,2,4,406.0,0,1,0,1241
2008,2,4,406.0,1,1,0,1241
2009,2,4,406.0,0,1,0,1192
2009,2,4,406.0,1,1,0,1192
2010,2,4,406.0,0,1,0,1205
2010,2,4,406.0,1,1,1,1205
2011,2,4,406.0,0,1,0,1240
2011,2,4,406.0,1,1,0,1240
2012,2,4,406.0,0,1,0,1303
2012,2,4,406.0,1,1,0,1303
2013,2,4,406.0,0,1,0,1345
2013,2,4,406.0,1,1,0,1345
2014,2,4,406.0,0,1,11,1242
2015,2,4,406.0,0,1,159,1319
2006,2,4,412.0,0,1,0,451
2006,2,4,412.0,1,1,0,451
2007,2,4,412.0,0,1,0,447
2007,2,4,412.0,1,1,0,447
2008,2,4,412.0,0,1,0,496
2008,2,4,412.0,1,1,0,496
2009,2,4,412.0,0,1,0,440
2009,2,4,412.0,1,1,0,440
2010,2,4,412.0,0,1,0,463
2010,2,4,412.0,1,1,0,463
2011,2,4,412.0,0,1,0,481
2011,2,4,412.0,1,1,0,481
2012,2,4,412.0,0,1,0,455
2012,2,4,412.0,1,1,0,455
2013,2,4,412.0,0,1,0,493
2013,2,4,412.0,1,1,0,493
2014,2,4,412.0,0,1,3,495
2015,2,4,412.0,0,1,75,476
2006,2,4,415.0,0,1,0,286
2006,2,4,415.0,1,1,0,286
2007,2,4,415.0,0,1,0,241
2007,2,4,415.0,1,1,0,241
2008,2,4,415.0,0,1,0,280
2008,2,4,415.0,1,1,0,280
2009,2,4,415.0,0,1,0,271
2009,2,4,415.0,1,1,0,271
2010,2,4,415.0,0,1,0,273
2010,2,4,415.0,1,1,0,273
2011,2,4,415.0,0,1,0,310
2011,2,4,415.0,1,1,0,310
2012,2,4,415.0,0,1,0,321
2012,2,4,415.0,1,1,0,321
2013,2,4,415.0,0,1,0,342
2013,2,4,415.0,1,1,0,342
2014,2,4,415.0,0,1,4,319
2015,2,4,415.0,0,1,42,311
2006,3,20,2005.0,0,1,0,797
2006,3,20,2005.0,1,1,0,797
2007,3,20,2005.0,0,1,0,2252
2007,3,20,2005.0,1,1,0,2252
2008,3,20,2005.0,0,1,0,4501
2008,3,20,2005.0,1,1,0,4501
2009,3,20,2005.0,0,1,0,4206
2009,3,20,2005.0,1,1,0,4206
2010,3,20,2005.0,0,1,0,4247
2010,3,20,2005.0,1,1,0,4247
2011,3,20,2005.0,0,1,0,288
2011,3,20,2005.0,1,1,0,288
2012,3,20,2005.0,0,1,0,288
2012,3,20,2005.0,1,1,0,288
2013,3,20,2005.0,0,1,0,270
2013,3,20,2005.0,1,1,0,270
2014,3,20,2005.0,0,1,0,718
2015,3,20,2005.0,0,1,114,889
2006,3,20,2001.0,0,1,0,1396
2006,3,20,2001.0,1,1,0,1396
2007,3,20,2001.0,0,1,0,308
2007,3,20,2001.0,1,1,0,308
2008,3,20,2001.0,0,1,0,162
2008,3,20,2001.0,1,1,0,162
2009,3,20,2001.0,0,1,0,139
2009,3,20,2001.0,1,1,0,139
2010,3,20,2001.0,0,1,0,141
2010,3,20,2001.0,1,1,0,141
2011,3,20,2001.0,0,1,1,722
2011,3,20,2001.0,1,1,0,722
2012,3,20,2001.0,0,1,0,785
2012,3,20,2001.0,1,1,0,785
2013,3,20,2001.0,0,1,0,763
2013,3,20,2001.0,1,1,0,763
2014,3,20,2001.0,0,1,0,217
2015,3,20,2001.0,0,1,162,1328
2006,3,20,2008.0,0,1,0,126
2006,3,20,2008.0,1,1,0,126
2007,3,20,2008.0,0,1,0,81
2007,3,20,2008.0,1,1,0,81
2008,3,20,2008.0,0,1,0,229
2008,3,20,2008.0,1,1,0,229
2009,3,20,2008.0,0,1,0,213
2009,3,20,2008.0,1,1,0,213
2010,3,20,2008.0,0,1,0,240
2010,3,20,2008.0,1,1,0,240
2011,3,20,2008.0,0,1,0,866
2011,3,20,2008.0,1,1,0,866
2012,3,20,2008.0,0,1,0,855
2012,3,20,2008.0,1,1,0,855
2013,3,20,2008.0,0,1,0,917
2013,3,20,2008.0,1,1,0,917
2014,3,20,2008.0,0,1,0,159
2015,3,20,2008.0,0,1,7,131
2006,3,20,2007.0,0,1,0,679
2006,3,20,2007.0,1,1,0,679
2007,3,20,2007.0,0,1,0,238
2007,3,20,2007.0,1,1,0,238
2008,3,20,2007.0,0,1,0,916
2008,3,20,2007.0,1,1,0,916
2009,3,20,2007.0,0,1,0,808
2009,3,20,2007.0,1,1,0,808
2010,3,20,2007.0,0,1,0,801
2010,3,20,2007.0,1,1,0,801
2011,3,20,2007.0,0,1,0,2291
2011,3,20,2007.0,1,1,0,2291
2012,3,20,2007.0,0,1,0,2372
2012,3,20,2007.0,1,1,0,2372
2013,3,20,2007.0,0,1,0,2368
2013,3,20,2007.0,1,1,0,2368
2014,3,20,2007.0,0,1,0,344
2015,3,20,2007.0,0,1,87,657
2006,3,20,2011.0,0,1,0,246
2006,3,20,2011.0,1,1,0,246
2007,3,20,2011.0,0,1,0,525
2007,3,20,2011.0,1,1,0,525
2008,3,20,2011.0,0,1,0,282
2008,3,20,2011.0,1,1,1,282
2009,3,20,2011.0,0,1,0,268
2009,3,20,2011.0,1,1,0,268
2010,3,20,2011.0,0,1,0,279
2010,3,20,2011.0,1,1,0,279
2011,3,20,2011.0,0,1,0,262
2011,3,20,2011.0,1,1,0,262
2012,3,20,2011.0,0,1,0,282
2012,3,20,2011.0,1,1,0,282
2013,3,20,2011.0,0,1,0,276
2013,3,20,2011.0,1,1,0,276
2014,3,20,2011.0,0,1,0,2267
2015,3,20,2011.0,0,1,41,239
2006,3,20,2004.0,0,1,1,970
2006,3,20,2004.0,1,1,0,970
2007,3,20,2004.0,0,1,0,4580
2007,3,20,2004.0,1,1,0,4580
2008,3,20,2004.0,0,1,0,217
2008,3,20,2004.0,1,1,0,217
2009,3,20,2004.0,0,1,0,235
2009,3,20,2004.0,1,1,0,235
2010,3,20,2004.0,0,1,0,236
2010,3,20,2004.0,1,1,0,236
2011,3,20,2004.0,0,1,0,134
2011,3,20,2004.0,1,1,0,134
2012,3,20,2004.0,0,1,0,150
2012,3,20,2004.0,1,1,0,150
2013,3,20,2004.0,0,1,0,158
2013,3,20,2004.0,1,1,0,158
2014,3,20,2004.0,0,1,0,382
2015,3,20,2004.0,0,1,95,1096
2006,3,20,2006.0,0,1,0,378
2006,3,20,2006.0,1,1,0,378
2007,3,20,2006.0,0,1,0,943
2007,3,20,2006.0,1,1,0,943
2008,3,20,2006.0,0,1,0,2260
2008,3,20,2006.0,1,1,0,2260
2009,3,20,2006.0,0,1,0,2122
2009,3,20,2006.0,1,1,0,2122
2010,3,20,2006.0,0,1,0,2103
2010,3,20,2006.0,1,1,0,2103
2011,3,20,2006.0,0,1,0,4620
2011,3,20,2006.0,1,1,0,4620
2012,3,20,2006.0,0,1,0,4738
2012,3,20,2006.0,1,1,0,4738
2013,3,20,2006.0,0,1,0,4856
2013,3,20,2006.0,1,1,0,4856
2014,3,20,2006.0,0,1,0,115
2015,3,20,2006.0,0,1,57,416
2006,3,20,2009.0,0,1,0,333
2006,3,20,2009.0,1,1,0,333
2007,3,20,2009.0,0,1,0,284
2007,3,20,2009.0,1,1,0,284
2008,3,20,2009.0,0,1,0,80
2008,3,20,2009.0,1,1,0,80
2009,3,20,2009.0,0,1,0,66
2009,3,20,2009.0,1,1,0,66
2010,3,20,2009.0,0,1,0,77
2010,3,20,2009.0,1,1,0,77
2011,3,20,2009.0,0,1,0,296
2011,3,20,2009.0,1,1,0,296
2012,3,20,2009.0,0,1,0,267
2012,3,20,2009.0,1,1,0,267
2013,3,20,2009.0,0,1,0,297
2013,3,20,2009.0,1,1,0,297
2014,3,20,2009.0,0,1,0,232
2015,3,20,2009.0,0,1,48,318
2006,3,20,2010.0,0,1,0,164
2006,3,20,2010.0,1,1,0,164
2007,3,20,2010.0,0,1,0,257
2007,3,20,2010.0,1,1,0,257
2008,3,20,2010.0,0,1,0,251
2008,3,20,2010.0,1,1,0,251
2009,3,20,2010.0,0,1,0,223
2009,3,20,2010.0,1,1,0,223
2010,3,20,2010.0,0,1,0,270
2010,3,20,2010.0,1,1,0,270
2011,3,20,2010.0,0,1,0,78
2011,3,20,2010.0,1,1,0,78
2012,3,20,2010.0,0,1,0,96
2012,3,20,2010.0,1,1,0,96
2013,3,20,2010.0,0,1,0,100
2013,3,20,2010.0,1,1,0,100
2014,3,20,2010.0,0,1,0,4773
2015,3,20,2010.0,0,1,24,136
2006,3,20,2002.0,0,1,0,87
2006,3,20,2002.0,1,1,0,87
2007,3,20,2002.0,0,1,0,155
2007,3,20,2002.0,1,1,0,155
2008,3,20,2002.0,0,1,0,273
2008,3,20,2002.0,1,1,0,273
2009,3,20,2002.0,0,1,0,260
2009,3,20,2002.0,1,1,0,260
2010,3,20,2002.0,0,1,0,316
2010,3,20,2002.0,1,1,0,316
2011,3,20,2002.0,0,1,0,154
2011,3,20,2002.0,1,1,0,154
2012,3,20,2002.0,0,1,0,160
2012,3,20,2002.0,1,1,0,160
2013,3,20,2002.0,0,1,0,136
2013,3,20,2002.0,1,1,0,136
2014,3,20,2002.0,0,1,0,1002
2015,3,20,2002.0,0,1,15,91
2006,3,20,,0,1,0,167
2006,3,20,,1,1,0,167
2007,3,20,,0,1,0,232
2007,3,20,,1,1,0,232
2008,3,20,,0,1,0,111
2008,3,20,,1,1,0,111
2009,3,20,,0,1,0,154
2009,3,20,,1,1,0,154
2010,3,20,,0,1,0,167
2010,3,20,,1,1,0,167
2011,3,20,,0,1,0,326
2011,3,20,,1,1,0,326
2012,3,20,,0,1,0,359
2012,3,20,,1,1,0,359
2013,3,20,,0,1,0,334
2013,3,20,,1,1,0,334
2014,3,20,,0,1,0,842
2015,3,20,,0,1,60,219
2006,4,2,205.0,0,1,0,113
2006,4,2,205.0,1,1,0,113
2007,4,2,205.0,0,1,0,124
2007,4,2,205.0,1,1,0,124
2008,4,2,205.0,0,1,0,146
2008,4,2,205.0,1,1,0,146
2009,4,2,205.0,0,1,0,159
2009,4,2,205.0,1,1,0,159
2010,4,2,205.0,0,1,0,135
2010,4,2,205.0,1,1,0,135
2011,4,2,205.0,0,1,0,123
2011,4,2,205.0,1,1,0,123
2012,4,2,205.0,0,1,0,128
2012,4,2,205.0,1,1,0,128
2013,4,2,205.0,0,1,0,137
2013,4,2,205.0,1,1,0,137
2014,4,2,205.0,0,1,0,146
2015,4,2,205.0,0,1,0,150
2006,4,2,201.0,0,1,0,232
2006,4,2,201.0,1,1,0,232
2007,4,2,201.0,0,1,0,239
2007,4,2,201.0,1,1,0,239
2008,4,2,201.0,0,1,0,285
2008,4,2,201.0,1,1,0,285
2009,4,2,201.0,0,1,0,223
2009,4,2,201.0,1,1,0,223
2010,4,2,201.0,0,1,0,239
2010,4,2,201.0,1,1,0,239
2011,4,2,201.0,0,1,0,289
2011,4,2,201.0,1,1,0,289
2012,4,2,201.0,0,1,0,248
2012,4,2,201.0,1,1,0,248
2013,4,2,201.0,0,1,0,307
2013,4,2,201.0,1,1,0,307
2014,4,2,201.0,0,1,3,300
2015,4,2,201.0,0,1,19,269
2006,4,2,202.0,0,1,0,136
2006,4,2,202.0,1,1,0,136
2007,4,2,202.0,0,1,0,112
2007,4,2,202.0,1,1,0,112
2008,4,2,202.0,0,1,0,112
2008,4,2,202.0,1,1,0,112
2009,4,2,202.0,0,1,0,124
2009,4,2,202.0,1,1,0,124
2010,4,2,202.0,0,1,0,134
2010,4,2,202.0,1,1,0,134
2011,4,2,202.0,0,1,0,150
2011,4,2,202.0,1,1,0,150
2012,4,2,202.0,0,1,0,145
2012,4,2,202.0,1,1,0,145
2013,4,2,202.0,0,1,0,148
2013,4,2,202.0,1,1,0,148
2014,4,2,202.0,0,1,3,139
2015,4,2,202.0,0,1,18,145
2006,4,2,203.0,0,1,0,554
2006,4,2,203.0,1,1,0,554
2007,4,2,203.0,0,1,0,558
2007,4,2,203.0,1,1,0,558
2008,4,2,203.0,0,1,0,579
2008,4,2,203.0,1,1,0,579
2009,4,2,203.0,0,1,0,550
2009,4,2,203.0,1,1,0,550
2010,4,2,203.0,0,1,0,575
2010,4,2,203.0,1,1,0,575
2011,4,2,203.0,0,1,0,601
2011,4,2,203.0,1,1,0,601
2012,4,2,203.0,0,1,0,593
2012,4,2,203.0,1,1,0,593
2013,4,2,203.0,0,1,0,656
2013,4,2,203.0,1,1,0,656
2014,4,2,203.0,0,1,0,661
2015,4,2,203.0,0,1,32,646
2006,4,2,208.0,0,1,0,233
2006,4,2,208.0,1,1,0,233
2007,4,2,208.0,0,1,0,213
2007,4,2,208.0,1,1,0,213
2008,4,2,208.0,0,1,0,183
2008,4,2,208.0,1,1,0,183
2009,4,2,208.0,0,1,0,193
2009,4,2,208.0,1,1,0,193
2010,4,2,208.0,0,1,0,202
2010,4,2,208.0,1,1,0,202
2011,4,2,208.0,0,1,0,209
2011,4,2,208.0,1,1,0,209
2012,4,2,208.0,0,1,0,198
2012,4,2,208.0,1,1,0,198
2013,4,2,208.0,0,1,0,223
2013,4,2,208.0,1,1,0,223
2014,4,2,208.0,0,1,0,238
2015,4,2,208.0,0,1,27,237
2006,4,2,207.0,0,1,0,430
2006,4,2,207.0,1,1,0,430
2007,4,2,207.0,0,1,0,449
2007,4,2,207.0,1,1,0,449
2008,4,2,207.0,0,1,0,460
2008,4,2,207.0,1,1,0,460
2009,4,2,207.0,0,1,0,463
2009,4,2,207.0,1,1,0,463
2010,4,2,207.0,0,1,0,421
2010,4,2,207.0,1,1,0,421
2011,4,2,207.0,0,1,0,501
2011,4,2,207.0,1,1,0,501
2012,4,2,207.0,0,1,0,478
2012,4,2,207.0,1,1,0,478
2013,4,2,207.0,0,1,0,493
2013,4,2,207.0,1,1,0,493
2014,4,2,207.0,0,1,4,470
2015,4,2,207.0,0,1,40,451
2006,4,2,204.0,0,1,0,88
2006,4,2,204.0,1,1,0,88
2007,4,2,204.0,0,1,0,68
2007,4,2,204.0,1,1,0,68
2008,4,2,204.0,0,1,0,77
2008,4,2,204.0,1,1,0,77
2009,4,2,204.0,0,1,0,85
2009,4,2,204.0,1,1,0,85
2010,4,2,204.0,0,1,0,80
2010,4,2,204.0,1,1,0,80
2011,4,2,204.0,0,1,0,101
2011,4,2,204.0,1,1,0,101
2012,4,2,204.0,0,1,0,70
2012,4,2,204.0,1,1,0,70
2013,4,2,204.0,0,1,0,73
2013,4,2,204.0,1,1,0,73
2014,4,2,204.0,0,1,0,84
2015,4,2,204.0,0,1,10,78
2006,4,2,206.0,0,1,0,153
2006,4,2,206.0,1,1,0,153
2007,4,2,206.0,0,1,0,111
2007,4,2,206.0,1,1,0,111
2008,4,2,206.0,0,1,0,126
2008,4,2,206.0,1,1,0,126
2009,4,2,206.0,0,1,0,152
2009,4,2,206.0,1,1,0,152
2010,4,2,206.0,0,1,0,130
2010,4,2,206.0,1,1,0,130
2011,4,2,206.0,0,1,0,144
2011,4,2,206.0,1,1,0,144
2012,4,2,206.0,0,1,0,134
2012,4,2,206.0,1,1,0,134
2013,4,2,206.0,0,1,0,116
2013,4,2,206.0,1,1,0,116
2014,4,2,206.0,0,1,0,110
2015,4,2,206.0,0,1,5,122
2006,5,5,501.0,0,1,2,1660
2006,5,5,501.0,1,1,1,1660
2007,5,5,501.0,0,1,1,1791
2007,5,5,501.0,1,1,0,1791
2008,5,5,501.0,0,1,1,1918
2008,5,5,501.0,1,1,0,1918
2009,5,5,501.0,0,1,0,1489
2009,5,5,501.0,1,1,1,1489
2010,5,5,501.0,0,1,0,1511
2010,5,5,501.0,1,1,1,1511
2011,5,5,501.0,0,1,0,1587
2011,5,5,501.0,1,1,0,1587
2012,5,5,501.0,0,1,0,1787
2012,5,5,501.0,1,1,0,1787
2013,5,5,501.0,0,1,0,1665
2013,5,5,501.0,1,1,0,1665
2014,5,5,501.0,0,1,2,1848
2015,5,5,501.0,0,1,63,1792
2006,5,5,508.0,0,1,0,252
2006,5,5,508.0,1,1,0,252
2007,5,5,508.0,0,1,0,284
2007,5,5,508.0,1,1,0,284
2008,5,5,508.0,0,1,0,271
2008,5,5,508.0,1,1,0,271
2009,5,5,508.0,0,1,0,244
2009,5,5,508.0,1,1,0,244
2010,5,5,508.0,0,1,0,237
2010,5,5,508.0,1,1,0,237
2011,5,5,508.0,0,1,0,255
2011,5,5,508.0,1,1,0,255
2012,5,5,508.0,0,1,0,251
2012,5,5,508.0,1,1,0,251
2013,5,5,508.0,0,1,0,233
2013,5,5,508.0,1,1,0,233
2014,5,5,508.0,0,1,0,234
2015,5,5,508.0,0,1,7,223
2006,5,5,510.0,0,1,0,205
2006,5,5,510.0,1,1,0,205
2007,5,5,510.0,0,1,0,169
2007,5,5,510.0,1,1,0,169
2008,5,5,510.0,0,1,0,186
2008,5,5,510.0,1,1,0,186
2009,5,5,510.0,0,1,0,185
2009,5,5,510.0,1,1,0,185
2010,5,5,510.0,0,1,0,176
2010,5,5,510.0,1,1,0,176
2011,5,5,510.0,0,1,0,182
2011,5,5,510.0,1,1,0,182
2012,5,5,510.0,0,1,0,166
2012,5,5,510.0,1,1,0,166
2013,5,5,510.0,0,1,0,220
2013,5,5,510.0,1,1,0,220
2014,5,5,510.0,0,1,2,222
2015,5,5,510.0,0,1,13,228
2006,5,5,1312.0,0,1,0,267
2006,5,5,1312.0,1,1,0,267
2007,5,5,1312.0,0,1,0,241
2007,5,5,1312.0,1,1,0,241
2008,5,5,1312.0,0,1,0,243
2008,5,5,1312.0,1,1,0,243
2009,5,5,1312.0,0,1,0,243
2009,5,5,1312.0,1,1,0,243
2010,5,5,1312.0,0,1,0,257
2010,5,5,1312.0,1,1,0,257
2011,5,5,1312.0,0,1,0,332
2011,5,5,1312.0,1,1,0,332
2012,5,5,1312.0,0,1,0,315
2012,5,5,1312.0,1,1,0,315
2013,5,5,1312.0,0,1,0,311
2013,5,5,1312.0,1,1,0,311
2014,5,5,1312.0,0,1,0,301
2015,5,5,1312.0,0,1,38,327
2006,5,5,507.0,0,1,0,722
2006,5,5,507.0,1,1,0,722
2007,5,5,507.0,0,1,0,610
2007,5,5,507.0,1,1,0,610
2008,5,5,507.0,0,1,1,631
2008,5,5,507.0,1,1,0,631
2009,5,5,507.0,0,1,0,629
2009,5,5,507.0,1,1,0,629
2010,5,5,507.0,0,1,0,601
2010,5,5,507.0,1,1,0,601
2011,5,5,507.0,0,1,0,674
2011,5,5,507.0,1,1,0,674
2012,5,5,507.0,0,1,0,690
2012,5,5,507.0,1,1,0,690
2013,5,5,507.0,0,1,0,672
2013,5,5,507.0,1,1,0,672
2014,5,5,507.0,0,1,2,705
2015,5,5,507.0,0,1,43,657
2006,5,5,505.0,0,1,0,421
2006,5,5,505.0,1,1,0,421
2007,5,5,505.0,0,1,0,441
2007,5,5,505.0,1,1,0,441
2008,5,5,505.0,0,1,0,388
2008,5,5,505.0,1,1,0,388
2009,5,5,505.0,0,1,0,471
2009,5,5,505.0,1,1,0,471
2010,5,5,505.0,0,1,0,409
2010,5,5,505.0,1,1,0,409
2011,5,5,505.0,0,1,0,470
2011,5,5,505.0,1,1,0,470
2012,5,5,505.0,0,1,0,455
2012,5,5,505.0,1,1,0,455
2013,5,5,505.0,0,1,0,531
2013,5,5,505.0,1,1,0,531
2014,5,5,505.0,0,1,3,508
2015,5,5,505.0,0,1,79,515
2006,5,5,513.0,0,1,0,817
2006,5,5,513.0,1,1,0,817
2007,5,5,513.0,0,1,0,736
2007,5,5,513.0,1,1,0,736
2008,5,5,513.0,0,1,0,706
2008,5,5,513.0,1,1,0,706
2009,5,5,513.0,0,1,0,741
2009,5,5,513.0,1,1,0,741
2010,5,5,513.0,0,1,0,660
2010,5,5,513.0,1,1,0,660
2011,5,5,513.0,0,1,0,853
2011,5,5,513.0,1,1,0,853
2012,5,5,513.0,0,1,0,858
2012,5,5,513.0,1,1,0,858
2013,5,5,513.0,0,1,0,869
2013,5,5,513.0,1,1,0,869
2014,5,5,513.0,0,1,1,911
2015,5,5,513.0,0,1,33,937
2006,5,5,511.0,0,1,0,497
2006,5,5,511.0,1,1,1,497
2007,5,5,511.0,0,1,0,459
2007,5,5,511.0,1,1,0,459
2008,5,5,511.0,0,1,0,493
2008,5,5,511.0,1,1,0,493
2009,5,5,511.0,0,1,0,529
2009,5,5,511.0,1,1,0,529
2010,5,5,511.0,0,1,0,545
2010,5,5,511.0,1,1,0,545
2011,5,5,511.0,0,1,0,602
2011,5,5,511.0,1,1,0,602
2012,5,5,511.0,0,1,1,633
2012,5,5,511.0,1,1,0,633
2013,5,5,511.0,0,1,0,646
2013,5,5,511.0,1,1,0,646
2014,5,5,511.0,0,1,2,669
2015,5,5,511.0,0,1,23,638
2006,5,5,,0,1,0,640
2006,5,5,,1,1,0,640
2007,5,5,,0,1,1,562
2007,5,5,,1,1,0,562
2008,5,5,,0,1,0,632
2008,5,5,,1,1,0,632
2009,5,5,,0,1,0,618
2009,5,5,,1,1,0,618
2010,5,5,,0,1,0,664
2010,5,5,,1,1,0,664
2011,5,5,,0,1,0,711
2011,5,5,,1,1,0,711
2012,5,5,,0,1,0,753
2012,5,5,,1,1,0,753
2013,5,5,,0,1,0,746
2013,5,5,,1,1,0,746
2014,5,5,,0,1,31,753
2015,5,5,,0,1,24,723
2006,5,5,502.0,0,1,0,1294
2006,5,5,502.0,1,1,0,1294
2007,5,5,502.0,0,1,0,1255
2007,5,5,502.0,1,1,0,1255
2008,5,5,502.0,0,1,0,1153
2008,5,5,502.0,1,1,0,1153
2009,5,5,502.0,0,1,0,1179
2009,5,5,502.0,1,1,0,1179
2010,5,5,502.0,0,1,2,1103
2010,5,5,502.0,1,1,0,1103
2011,5,5,502.0,0,1,0,1200
2011,5,5,502.0,1,1,0,1200
2012,5,5,502.0,0,1,0,1290
2012,5,5,502.0,1,1,0,1290
2013,5,5,502.0,0,1,0,1299
2013,5,5,502.0,1,1,0,1299
2014,5,5,502.0,0,1,61,1308
2015,5,5,502.0,0,1,81,1309
2006,5,5,512.0,0,1,0,203
2006,5,5,512.0,1,1,0,203
2007,5,5,512.0,0,1,0,181
2007,5,5,512.0,1,1,0,181
2008,5,5,512.0,0,1,0,179
2008,5,5,512.0,1,1,0,179
2009,5,5,512.0,0,1,0,204
2009,5,5,512.0,1,1,0,204
2010,5,5,512.0,0,1,0,185
2010,5,5,512.0,1,1,0,185
2011,5,5,512.0,0,1,0,188
2011,5,5,512.0,1,1,0,188
2012,5,5,512.0,0,1,0,173
2012,5,5,512.0,1,1,0,173
2013,5,5,512.0,0,1,0,186
2013,5,5,512.0,1,1,0,186
2014,5,5,512.0,0,1,1,199
2015,5,5,512.0,0,1,14,175
2006,5,5,514.0,0,1,0,0
2006,5,5,514.0,1,1,0,0
2007,5,5,514.0,0,1,0,4464
2007,5,5,514.0,1,1,0,4464
2008,5,5,514.0,0,1,0,4363
2008,5,5,514.0,1,1,0,4363
2009,5,5,514.0,0,1,0,0
2009,5,5,514.0,1,1,0,0
2010,5,5,514.0,0,1,0,4266
2010,5,5,514.0,1,1,0,4266
2011,5,5,514.0,0,1,0,4589
