anio,id_area_salud,id_departamento,id_municipio,edad,id_vacuna,id_num_dosis,n_vacunados,poblacion
2017,11,14,1420,0,1,0,3196,2798.0
2017,12,14,1405,0,1,0,1079,1391.0
2017,12,14,1413,0,1,0,2434,1868.0
2017,12,14,1411,0,1,0,720,905.0
2017,13,18,1803,0,1,0,482,2064.0
2017,13,18,1802,0,1,0,302,1902.0
2017,13,18,1805,0,1,0,153,1416.0
2017,13,18,1804,0,1,0,329,2231.0
2017,13,18,1801,0,1,0,1554,2176.0
2017,14,21,2101,0,1,0,6113,4375.0
2017,14,21,2107,0,1,0,515,1022.0
2017,14,21,2106,0,1,0,125,606.0
2017,14,21,2105,0,1,0,157,523.0
2017,14,21,2103,0,1,0,62,512.0
2017,14,21,2104,0,1,0,39,165.0
2017,14,21,2102,0,1,0,181,1769.0
2017,15,22,2204,0,1,0,84,239.0
2017,15,22,2205,0,1,0,924,840.0
2017,15,22,2207,0,1,0,112,279.0
2017,15,22,2211,0,1,0,418,784.0
2017,15,22,2213,0,1,0,0,714.0
2017,15,22,2209,0,1,0,44,179.0
2017,15,22,2202,0,1,0,259,457.0
2017,15,22,2212,0,1,0,55,566.0
2017,15,22,2208,0,1,0,51,73.0
2017,15,22,2201,0,1,0,4481,3536.0
2017,15,22,2214,0,1,0,564,1100.0
2017,15,22,2215,0,1,0,5,240.0
2017,15,22,2216,0,1,0,56,256.0
2017,15,22,2203,0,1,0,163,532.0
2017,15,22,2206,0,1,0,144,305.0
2017,15,22,2210,0,1,0,21,189.0
2017,16,17,1701,0,1,0,2814,841.0
2017,16,17,1711,0,1,0,400,651.0
2017,16,17,1704,0,1,0,112,796.0
2017,16,17,1703,0,1,0,148,1156.0
2017,16,17,1706,0,1,0,51,438.0
2017,16,17,1702,0,1,0,36,171.0
2017,17,17,1705,0,1,0,1026,2040.0
2017,17,17,1713,0,1,0,612,963.0
2017,17,17,1710,0,1,0,3061,2475.0
2017,18,17,1708,0,1,0,224,782.0
2017,18,17,1714,0,1,0,54,343.0
2017,18,17,1712,0,1,0,2724,1560.0
